context_id	target_label	target_lemma	pos_tag	sentence	target_id
note.n.91	note.n	note	n	Norwegian and Russian divers cut through the hull to find four bodies . In the pocket of one of the crew , a handwritten note , the dying words of a sailor who was trapped alive in the sunken sub . He 's Lieutenant - captain Dmitry Koleskinov , seen here three years ago aboard the Kursk , but his last words tell a chilling tale of a desperate , but futile attempt to escape .	24
note.n.92	note.n	note	n	It served as the Cuban government 's eyes and ears in South Florida . In Havana Cuban television took little note of this development . It was busy celebrating the 7th birthday today of a certain little boy named Elian .	20
note.n.93	note.n	note	n	A note scribbled by an officer on the Russian nuclear submarine Kursk has revealed that at least 23 of its 118 crewmembers survived the explosions which sank the vessel . The note was found in the pocket of Lieutenant Dimitri Kolesnikov whose body was one of the first to be recovered the explosions that shattered the submarine .	1
note.n.94	note.n	note	n	A note scribbled by an officer on the Russian nuclear submarine Kursk has revealed that at least 23 of its 118 crewmembers survived the explosions which sank the vessel . The note was found in the pocket of Lieutenant Dimitri Kolesnikov whose body was one of the first to be recovered the explosions that shattered the submarine . Most of the Kursk 's crew apparently died instantly in the explosions that tore open the Kursk 's first six compartments or within minutes as water roared into the submarine .	31
note.n.95	note.n	note	n	Most of the Kursk 's crew apparently died instantly in the explosions that tore open the Kursk 's first six compartments or within minutes as water roared into the submarine . Lieutenant Kolesnikov 's note indicates some crewmembers survived for several hours .	34
note.n.96	note.n	note	n	Israeli Foreign Minister Shlomo Ben - Ami and Palestinian negotiator Sayeeb Erekat met with Mr. Clinton for about forty - five minutes and exchanged views on how best to move this stalled peace process forward . Emerging from the meeting Mr. Ben - Ami sounded an upbeat note . The reflections of the President were very helpful and we are going to get back now to the negotiating table .	47
rally.n.1	rally.n	rally	n	`` The market acted better , but it was n't a tremendous comeback , '' Mr. Zipper observed . `` If we get a decent rally -LCB- today -RCB- , maybe the buyers will come back . '' If E.E. `` Buzzy '' Geduld is right , a seatbelt may come in handy during the next few sessions .	25
rally.n.2	rally.n	rally	n	At the GOP convention last year , he again came out for an amendment with exceptions for rape , incest and life endangerment . His rhetoric gathered momentum as he rolled into office , affirming his `` firm support of our cause '' during an anti-abortion rally three days after his inauguration last January . He again urged passage of a constitutional amendment outlawing abortion .	46
rally.n.3	rally.n	rally	n	Prevented by the Communist Party from getting on its slate of nominees for the new Supreme Soviet , he stood as an independent candidate for Congress from his native Ukraine and won with 84 % of the vote . The same evening that he was summoned for a warning from the Party , he was cheered by thousands of his supporters at a rally of what can only be called the Korotich party . But as astounding as the changes that have already occurred are , there is a fragility to glasnost .	63
rally.n.4	rally.n	rally	n	APARTHEID FOES STAGED a massive anti-government rally in South Africa . More than 70,000 people filled a soccer stadium on the outskirts of the black township of Soweto and welcomed freed leaders of the outlawed African National Congress .	6
rally.n.5	rally.n	rally	n	Walter Sisulu , the ANC 's former secretary general who served 26 years in prison before being released two weeks ago , urged peace , negotiation and discipline . President de Klerk 's government permitted the rally , and security forces did n't interfere . Pretoria 's approval of the demonstration and the ANC 's conciliatory tone appeared aimed at setting up negotiations to give blacks political rights .	36
rally.n.6	rally.n	rally	n	The Socialists held 184 seats going into the balloting . Thousands of East Germans attended public rallies organized by the Communist leadership and demanded free speech , controls on the security forces and an end to official privileges . The gatherings in East Berlin and elsewhere were viewed as part of a government effort to stop activists from staging protests to press their demands .	16
rally.n.7	rally.n	rally	n	While the Kremlin has urged a ban on output of the poison gases , the White House wants to continue producing the weapons even after an international treaty calling for their destruction is signed . South Africa 's government said peaceful demonstrations such as the anti-apartheid rally Sunday near Soweto have helped ease tensions and assisted political changes . About 70,000 people attended the anti-government rally , at which leaders of the banned African National Congress refused to renounce violence to end apartheid .	46
rally.n.8	rally.n	rally	n	South Africa 's government said peaceful demonstrations such as the anti-apartheid rally Sunday near Soweto have helped ease tensions and assisted political changes . About 70,000 people attended the anti-government rally , at which leaders of the banned African National Congress refused to renounce violence to end apartheid . Secretary of State Baker expressed concern that Nicaraguan President Ortega may attempt to use alleged attacks by the U.S.backed Contra rebels as an excuse to scuttle elections scheduled for February .	30
rally.n.9	rally.n	rally	n	South Africa 's government dismissed demands by right - wing Conservatives , the nation 's main opposition party , for emergency talks on Pretoria 's recent tolerance of dissent . The government also urged whites to refrain from panic over growing black protests , such as the massive anti-apartheid rally Sunday on the outskirts of Soweto . Researchers in Belgium said they have developed a genetic engineering technique for creating hybrid plants for a number of crops , such as cotton , soybeans and rice .	49
rally.n.10	rally.n	rally	n	Copper futures sold off sharply yesterday , influenced by declines in the stock market and dollar , and a rally in bonds . December copper opened near Monday 's close , tried to rally but failed , and then triggered stop - loss orders on its way down to settle at $ 1.1510 a pound , off 4.50 cents for the day .	19
rally.n.11	rally.n	rally	n	She thinks the next area of support for copper is in the $ 1.09 to $ 1.10 range . `` I believe that as soon as the selling abates somewhat we could see a rally back to the $ 1.20 region , '' she added . She thinks a recovery in the stock market would help copper rebound as well .	34
rally.n.12	rally.n	rally	n	Several analysts and brokers said the petroleum market was ready to rally after two days of price declines from profit - taking . But an early 80 - point drop in the Dow Jones Industrial Average stopped the crude rally cold . The industrial average recovered to close only 3.69 points lower , but petroleum futures never shook off the chill .	39
rally.n.13	rally.n	rally	n	A number of commercial grain users buttressed that opinion yesterday by buying certain corn options for delivery in March , indicating to analysts that the commercial companies would use the options to hedge against expected corn sales in next year 's first quarter . COCOA : Futures at first continued the rally begun on Monday , but then faltered and closed lower . The December contract opened just under Monday 's close , triggered some previously placed buy orders just above $ 1,030 a metric ton , pushing the price to $ 1,040 , and then encountered heavy selling by traders who buy and sell for their own accounts and by commercial interests .	51
rally.n.14	rally.n	rally	n	The contract settled at $ 1,014 a ton , off $ 13 . Robert Hafer , senior commodities analyst at Kaiser Financial Group , said Monday 's rally continued yesterday for only about 20 minutes after the opening . He said even though there was arbitrage buying in New York because of the weak dollar , cocoa fell to relentless pressure from bearish traders .	27
rally.n.15	rally.n	rally	n	The Dow Jones Industrial Average fell 26.23 points to 2662.91 in sluggish trading . But long - term Treasury bonds staged a modest rally , with prices on most issues rising about half a point , or $ 5 for each $ 1,000 face amount . The dollar sagged against other major currencies in lethargic trading .	23
rally.n.16	rally.n	rally	n	The stock market 's decline , coming after a record weekly gain of 119.88 points , surprised some investors . But A.C. Moore , director of research at Argus Research , said last week 's rally was a reflex reaction to the Oct. 13 stock market rout . Overall , he said , the trend in stock prices will be down as the economy weakens .	35
